sample-id	Target	Harvest_ID	Block_row_column	Sp_speed	Stress	Speed	Block	Rows	Columns	root_weight	Nucleic_Acid_ngul	Plate_name	Plate_postion	Plate_row	Plate_column	GQ_submission_order	sample_type	greenhouse_compartment	greenhouse_table	Sp_full_name	Sp_abb_name	Sp_Tribe	Sp_Lineage_Walden	Sp_Family	Sp_Guest	Roots	Shoot_.DryWeight	Rainbow	Broken	Flowering	soil_moisture	Missing	Notes_1	Notes_2	Rainbow.batch	barcode	Amplicon_concentation_ngul
1464_16S	16S	1464	8.3.2	S11	MeJA	Slow	8	3	2	0.1440625	38.5	M7_S11	G9	G	9	953	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.197	0	0	0	normal	0				VAL12505788-G09	28.5
1465_16S	16S	1465	9.5.10	S11	MeJA	Slow	9	5	10	0.3040625	136.1	M7_S11	H9	H	9	954	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.242	0	0	0	wet	0				VAL12505788-H09	33.4
1466_16S	16S	1466	10.1.3	S11	MeJA	Slow	10	1	3	0.2640625	63.4	M7_S11	A10	A	10	955	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.272	0	0	0	wet	0				VAL12505788-A10	27.8
1467_16S	16S	1467	11.5.16	S11	MeJA	Slow	11	5	16	0.3240625	42.7	M7_S11	B10	B	10	956	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.26	0	0	0	wet	0				VAL12505788-B10	30.7
1468_16S	16S	1468	12.4.14	S11	MeJA	Slow	12	4	14	0.4840625	75.5	M7_S11	C10	C	10	957	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505788-C10	26.4
1469_16S	16S	1469	13.5.8	S11	MeJA	Slow	13	5	8	0.5040625	76	M7_S11	D10	D	10	958	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.502	0	0	0	wet	0				VAL12505788-D10	28.8
1470_16S	16S	1470	14.1.11	S11	MeJA	Slow	14	1	11	0.2040625	37.9	M7_S11	E10	E	10	959	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.173	0	0	0	wet	0				VAL12505788-E10	31.8
1471_16S	16S	1471	15.4.13	S11	MeJA	Slow	15	4	13	0.4140625	71.7	M7_S11	F10	F	10	960	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505788-F10	28.7
1472_16S	16S	1472	16.4.9	S11	MeJA	Slow	16	4	9	0.2840625	66.7	M7_S11	G10	G	10	961	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.311	0	0	0	wet	0				VAL12505788-G10	29.6
1473_16S	16S	1473	1.6.1	S11	SA	Slow	1	6	1	0.2240625	66.8	M7_S11	H10	H	10	962	rhizoplane	2.12	1_2	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.278	0	0	0	wet	0				VAL12505788-H10	27.7
1474_16S	16S	1474	2.4.14	S11	SA	Slow	2	4	14	0.4440625	45.6	M7_S11	A11	A	11	963	rhizoplane	2.12	1_2	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.384	0	0	0	wet	0				VAL12505788-A11	19.8
1475_16S	16S	1475	3.1.9	S11	SA	Slow	3	1	9	0.4940625	70	M7_S11	B11	B	11	964	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.466	0	0	0	normal	0				VAL12505788-B11	18.2
1476_16S	16S	1476	4.3.16	S11	SA	Slow	4	3	16	0.7640625	159.1	M7_S11	C11	C	11	965	rhizoplane	2.12	3_4	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505788-C11	17.6
1477_16S	16S	1477	5.6.8	S11	SA	Slow	5	6	8	0.5340625	52.3	M7_S11	D11	D	11	966	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.71	0	0	0	normal	0				VAL12505788-D11	20.2
1478_16S	16S	1478	6.6.7	S11	SA	Slow	6	6	7	0.3440625	25.4	M7_S11	E11	E	11	967	rhizoplane	2.12	5_6	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.443	0	0	0	normal	0				VAL12505788-E11	23
1479_16S	16S	1479	7.4.6	S11	SA	Slow	7	4	6	0.4440625	118.8	M7_S11	F11	F	11	968	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505788-F11	24.4
1480_16S	16S	1480	8.6.12	S11	SA	Slow	8	6	12	0.5640625	154.1	M7_S11	G11	G	11	969	rhizoplane	2.12	7_8	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.491	0	0	0	normal	0				VAL12505788-G11	23.5
1481_16S	16S	1481	9.1.2	S11	SA	Slow	9	1	2	0.5540625	76	M7_S11	H11	H	11	970	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.352	0	0	0	normal	0				VAL12505788-H11	24.5
1482_16S	16S	1482	10.5.17	S11	SA	Slow	10	5	17	0.2640625	62.7	M7_S11	A12	A	12	971	rhizoplane	2.1	9_10	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.337	0	0	0	normal	0				VAL12505788-A12	13.6
1483_16S	16S	1483	11.6.3	S11	SA	Slow	11	6	3	0.6340625	57.2	M7_S11	B12	B	12	972	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.599	0	0	0	normal	0				VAL12505788-B12	12.8
1484_16S	16S	1484	12.1.13	S11	SA	Slow	12	1	13	0.5440625	59.2	M7_S11	C12	C	12	973	rhizoplane	2.1	11_12	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505788-C12	9.8
1485_16S	16S	1485	13.3.4	S11	SA	Slow	13	3	4	1.6940625	70.6	M7_S11	D12	D	12	974	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.63	0	0	0	normal	0				VAL12505788-D12	4.8
1486_16S	16S	1486	14.5.15	S11	SA	Slow	14	5	15	0.5840625	53.6	M7_S11	E12	E	12	975	rhizoplane	2.1	13_14	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.326	0	0	0	normal	0				VAL12505788-E12	8.5
1487_16S	16S	1487	15.4.10	S11	SA	Slow	15	4	10	0.5540625	70.9	M7_S11	F12	F	12	976	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505788-F12	10.3
1488_16S	16S	1488	16.6.11	S11	SA	Slow	16	6	11	1.0040625	88.6	M7_S11	G12	G	12	977	rhizoplane	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no	1	0.533	0	0	0	normal	0				VAL12505788-G12	9.5
Blank_S11_16S	16S	Blank_S11	Blank	S11	Blank	Slow	Blank	Blank	Blank	Blank	9.3	M7_S11	H12	H	12	978	Blank	2.1	15_16	Diplotaxis_tenuifolia	Dt	Brassiceae	lineage_II	Brassicaceae	no											VAL12505788-H12	3.6
577_16S	16S	577	1.1.16	S5	Control	Slow	1	1	16	0.7240625	101.1	S5_S7	A1	A	1	979	rhizoplane	2.12	1_2	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.288	0	0	1	normal	0	Buds			VAL12505794-A01	38.5
578_16S	16S	578	2.6.1	S5	Control	Slow	2	6	1	0.9440625	109.3	S5_S7	B1	B	1	980	rhizoplane	2.12	1_2	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.494	0	0	0	normal	0				VAL12505794-B01	36.5
579_16S	16S	579	3.1.11	S5	Control	Slow	3	1	11	0.6440625	101.2	S5_S7	C1	C	1	981	rhizoplane	2.12	3_4	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.863	0	0	1	normal	0	Buds			VAL12505794-C01	32.6
580_16S	16S	580	4.1.13	S5	Control	Slow	4	1	13	0.4440625	109.4	S5_S7	D1	D	1	982	rhizoplane	2.12	3_4	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-D01	33.5
581_16S	16S	581	5.4.5	S5	Control	Slow	5	4	5	0.6040625	89.8	S5_S7	E1	E	1	983	rhizoplane	2.12	5_6	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.21	0	0	0	normal	0				VAL12505794-E01	33.3
582_16S	16S	582	6.4.6	S5	Control	Slow	6	4	6	0.9340625	142.5	S5_S7	F1	F	1	984	rhizoplane	2.12	5_6	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.428	0	0	0	normal	0				VAL12505794-F01	32.2
583_16S	16S	583	7.5.8	S5	Control	Slow	7	5	8	0.8440625	162.6	S5_S7	G1	G	1	985	rhizoplane	2.12	7_8	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	1	normal	0	Buds			VAL12505794-G01	31.7
584_16S	16S	584	8.3.4	S5	Control	Slow	8	3	4	0.7640625	107.9	S5_S7	H1	H	1	986	rhizoplane	2.12	7_8	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.988	0	0	1	normal	0	Buds			VAL12505794-H01	32
585_16S	16S	585	9.2.10	S5	Control	Slow	9	2	10	0.6740625	70.5	S5_S7	A2	A	2	987	rhizoplane	2.1	9_10	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.07	0	0	0	normal	0				VAL12505794-A02	36.9
586_16S	16S	586	10.6.9	S5	Control	Slow	10	6	9	0.9740625	86.7	S5_S7	B2	B	2	988	rhizoplane	2.1	9_10	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.212	0	0	0	normal	0				VAL12505794-B02	36.6
587_16S	16S	587	11.1.17	S5	Control	Slow	11	1	17	1.9840625	61	S5_S7	C2	C	2	989	rhizoplane	2.1	11_12	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.465	0	0	0	normal	0				VAL12505794-C02	32.8
588_16S	16S	588	12.5.2	S5	Control	Slow	12	5	2	0.9040625	78.3	S5_S7	D2	D	2	990	rhizoplane	2.1	11_12	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-D02	38.8
589_16S	16S	589	13.3.7	S5	Control	Slow	13	3	7	1.1940625	102.2	S5_S7	E2	E	2	991	rhizoplane	2.1	13_14	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-E02	37.7
590_16S	16S	590	14.5.3	S5	Control	Slow	14	5	3	1.5240625	93.5	S5_S7	F2	F	2	992	rhizoplane	2.1	13_14	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.41	0	0	1	normal	0	Buds			VAL12505794-F02	33.8
591_16S	16S	591	15.3.15	S5	Control	Slow	15	3	15	1.0740625	86.4	S5_S7	G2	G	2	993	rhizoplane	2.1	15_16	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.015	0	0	1	normal	0	Buds			VAL12505794-G02	36.5
592_16S	16S	592	16.3.12	S5	Control	Slow	16	3	12	0.8340625	123.4	S5_S7	H2	H	2	994	rhizoplane	2.1	15_16	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.174	0	0	0	normal	0				VAL12505794-H02	35.5
593_16S	16S	593	1.5.12	S5	MeJA	Slow	1	5	12	0.9340625	107.7	S5_S7	A3	A	3	995	rhizoplane	2.12	1_2	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.884	0	0	0	normal	0				VAL12505794-A03	41.5
594_16S	16S	594	2.5.11	S5	MeJA	Slow	2	5	11	1.2940625	96.8	S5_S7	B3	B	3	996	rhizoplane	2.12	1_2	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.848	0	0	1	normal	0	Buds			VAL12505794-B03	38.3
595_16S	16S	595	3.6.16	S5	MeJA	Slow	3	6	16	0.5740625	89.2	S5_S7	C3	C	3	997	rhizoplane	2.12	3_4	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.932	0	0	0	normal	0				VAL12505794-C03	37.5
596_16S	16S	596	4.5.8	S5	MeJA	Slow	4	5	8	0.8540625	139.1	S5_S7	D3	D	3	998	rhizoplane	2.12	3_4	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	1	normal	0	Buds			VAL12505794-D03	37.8
597_16S	16S	597	5.4.17	S5	MeJA	Slow	5	4	17	1.0240625	106.3	S5_S7	E3	E	3	999	rhizoplane	2.12	5_6	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.149	0	0	0	normal	0				VAL12505794-E03	36.1
598_16S	16S	598	6.6.2	S5	MeJA	Slow	6	6	2	1.3340625	122.9	S5_S7	F3	F	3	1000	rhizoplane	2.12	5_6	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.038	0	0	0	normal	0				VAL12505794-F03	38.2
599_16S	16S	599	7.6.3	S5	MeJA	Slow	7	6	3	0.8240625	142.8	S5_S7	G3	G	3	1001	rhizoplane	2.12	7_8	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-G03	35.6
600_16S	16S	600	8.1.14	S5	MeJA	Slow	8	1	14	1.5340625	78.4	S5_S7	H3	H	3	1002	rhizoplane	2.12	7_8	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.116	0	0	1	normal	0	Buds			VAL12505794-H03	38.4
601_16S	16S	601	9.1.13	S5	MeJA	Slow	9	1	13	1.3440625	95	S5_S7	A4	A	4	1003	rhizoplane	2.1	9_10	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.091	0	0	0	normal	0				VAL12505794-A04	39.5
602_16S	16S	602	10.2.6	S5	MeJA	Slow	10	2	6	0.6540625	122	S5_S7	B4	B	4	1004	rhizoplane	2.1	9_10	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.054	0	0	0	normal	0				VAL12505794-B04	42.6
603_16S	16S	603	11.4.1	S5	MeJA	Slow	11	4	1	1.1640625	112	S5_S7	C4	C	4	1005	rhizoplane	2.1	11_12	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.138	0	0	1	normal	0	Buds			VAL12505794-C04	38.1
604_16S	16S	604	12.6.10	S5	MeJA	Slow	12	6	10	1.1740625	68.4	S5_S7	D4	D	4	1006	rhizoplane	2.1	11_12	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-D04	35.4
606_16S	16S	606	14.4.9	S5	MeJA	Slow	14	4	9	1.0740625	128.6	S5_S7	E4	E	4	1007	rhizoplane	2.1	13_14	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.215	0	0	0	normal	0				VAL12505794-E04	35.3
607_16S	16S	607	15.3.4	S5	MeJA	Slow	15	3	4	1.8540625	129	S5_S7	F4	F	4	1008	rhizoplane	2.1	15_16	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.172	0	0	1	normal	0	Buds			VAL12505794-F04	35.6
608_16S	16S	608	16.6.7	S5	MeJA	Slow	16	6	7	0.9240625	135.8	S5_S7	G4	G	4	1009	rhizoplane	2.1	15_16	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.943	0	0	1	normal	0	Buds			VAL12505794-G04	34
609_16S	16S	609	1.5.5	S5	SA	Slow	1	5	5	0.8440625	135.2	S5_S7	H4	H	4	1010	rhizoplane	2.12	1_2	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.92	0	0	1	normal	0	Buds			VAL12505794-H04	36
610_16S	16S	610	2.3.4	S5	SA	Slow	2	3	4	0.7140625	95.3	S5_S7	A5	A	5	1011	rhizoplane	2.12	1_2	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	0.877	0	0	1	normal	0	Buds			VAL12505794-A05	37.3
611_16S	16S	611	3.1.7	S5	SA	Slow	3	1	7	1.4840625	82.8	S5_S7	B5	B	5	1012	rhizoplane	2.12	3_4	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.021	0	0	1	normal	0	Buds			VAL12505794-B05	42.1
612_16S	16S	612	4.1.1	S5	SA	Slow	4	1	1	0.7040625	97.5	S5_S7	C5	C	5	1013	rhizoplane	2.12	3_4	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	1	normal	0	Buds			VAL12505794-C05	39.6
613_16S	16S	613	5.6.12	S5	SA	Slow	5	6	12	0.8040625	162.3	S5_S7	D5	D	5	1014	rhizoplane	2.12	5_6	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.283	0	0	0	normal	0				VAL12505794-D05	36.3
614_16S	16S	614	6.3.16	S5	SA	Slow	6	3	16	1.4040625	116.6	S5_S7	E5	E	5	1015	rhizoplane	2.12	5_6	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.338	0	0	1	normal	0	Buds			VAL12505794-E05	38.2
615_16S	16S	615	7.4.11	S5	SA	Slow	7	4	11	1.4940625	140.2	S5_S7	F5	F	5	1016	rhizoplane	2.12	7_8	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-F05	38.1
616_16S	16S	616	8.4.6	S5	SA	Slow	8	4	6	1.8240625	88.1	S5_S7	G5	G	5	1017	rhizoplane	2.12	7_8	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.045	0	0	1	normal	0	Buds			VAL12505794-G05	35.9
617_16S	16S	617	9.4.14	S5	SA	Slow	9	4	14	1.4740625	100.1	S5_S7	H5	H	5	1018	rhizoplane	2.1	9_10	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.177	0	0	1	normal	0	Buds			VAL12505794-H05	34.1
618_16S	16S	618	10.3.3	S5	SA	Slow	10	3	3	1.2840625	90	S5_S7	A6	A	6	1019	rhizoplane	2.1	9_10	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.022	0	0	0	normal	0				VAL12505794-A06	39.1
619_16S	16S	619	11.4.17	S5	SA	Slow	11	4	17	1.4640625	104	S5_S7	B6	B	6	1020	rhizoplane	2.1	11_12	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.278	0	0	1	normal	0	Buds			VAL12505794-B06	36.4
620_16S	16S	620	12.3.10	S5	SA	Slow	12	3	10	1.2340625	79.5	S5_S7	C6	C	6	1021	rhizoplane	2.1	11_12	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-C06	35.2
621_16S	16S	621	13.4.2	S5	SA	Slow	13	4	2	1.2040625	93.3	S5_S7	D6	D	6	1022	rhizoplane	2.1	13_14	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-D06	37.5
622_16S	16S	622	14.3.15	S5	SA	Slow	14	3	15	1.2140625	87.2	S5_S7	E6	E	6	1023	rhizoplane	2.1	13_14	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.136	0	0	1	normal	0	Buds			VAL12505794-E06	36.5
623_16S	16S	623	15.5.9	S5	SA	Slow	15	5	9	0.6640625	149.4	S5_S7	F6	F	6	1024	rhizoplane	2.1	15_16	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.077	0	0	0	normal	0				VAL12505794-F06	40.6
624_16S	16S	624	16.5.13	S5	SA	Slow	16	5	13	0.9840625	177.2	S5_S7	G6	G	6	1025	rhizoplane	2.1	15_16	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no	1	1.067	0	0	1	normal	0	Buds			VAL12505794-G06	39.1
Blank_S5_16S	16S	Blank_S5	Blank	S5	Blank	Slow	Blank	Blank	Blank	Blank	7.7	S5_S7	H6	H	6	1026	Blank	2.1	15_16	Hirschfeldia_incana	Hi	Brassiceae	lineage_II	Brassicaceae	no											VAL12505794-H06	23.6
865_16S	16S	865	1.4.15	S7	Control	Slow	1	4	15	0.5040625	142	S5_S7	A7	A	7	1027	rhizoplane	2.12	1_2	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505794-A07	42.6
866_16S	16S	866	2.2.2	S7	Control	Slow	2	2	2	0.3940625	116	S5_S7	B7	B	7	1028	rhizoplane	2.12	1_2	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.239	0	1	0	wet	0				VAL12505794-B07	38.7
867_16S	16S	867	3.6.9	S7	Control	Slow	3	6	9	0.7440625	98.3	S5_S7	C7	C	7	1029	rhizoplane	2.12	3_4	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505794-C07	34.9
868_16S	16S	868	4.6.13	S7	Control	Slow	4	6	13	0.5740625	112.3	S5_S7	D7	D	7	1030	rhizoplane	2.12	3_4	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.271	0	0	0	wet	0				VAL12505794-D07	42
869_16S	16S	869	5.5.17	S7	Control	Slow	5	5	17	0.6040625	104.9	S5_S7	E7	E	7	1031	rhizoplane	2.12	5_6	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.322	0	0	0	wet	0	algae under mesh			VAL12505794-E07	41.9
870_16S	16S	870	6.1.8	S7	Control	Slow	6	1	8	0.3740625	170.6	S5_S7	F7	F	7	1032	rhizoplane	2.12	5_6	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.163	0	0	0	wet	0	algae under mesh			VAL12505794-F07	43.6
871_16S	16S	871	7.1.5	S7	Control	Slow	7	1	5	0.4840625	108.9	S5_S7	G7	G	7	1033	rhizoplane	2.12	7_8	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.218	0	0	0	wet	0				VAL12505794-G07	36.4
872_16S	16S	872	8.4.10	S7	Control	Slow	8	4	10	0.4840625	140.5	S5_S7	H7	H	7	1034	rhizoplane	2.12	7_8	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.198	0	0	0	wet	0				VAL12505794-H07	39.6
873_16S	16S	873	9.4.6	S7	Control	Slow	9	4	6	0.6040625	117.1	S5_S7	A8	A	8	1035	rhizoplane	2.1	9_10	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.222	0	0	0	wet	0				VAL12505794-A08	42.7
874_16S	16S	874	10.3.4	S7	Control	Slow	10	3	4	0.3440625	96.4	S5_S7	B8	B	8	1036	rhizoplane	2.1	9_10	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505794-B08	38.7
875_16S	16S	875	11.3.11	S7	Control	Slow	11	3	11	0.9840625	125.2	S5_S7	C8	C	8	1037	rhizoplane	2.1	11_12	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1		1	1	0	wet	0				VAL12505794-C08	37.4
876_16S	16S	876	12.1.12	S7	Control	Slow	12	1	12	0.5040625	112.9	S5_S7	D8	D	8	1038	rhizoplane	2.1	11_12	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.196	0	0	0	wet	0	algae under mesh			VAL12505794-D08	38.6
877_16S	16S	877	13.1.3	S7	Control	Slow	13	1	3	0.5140625	80.7	S5_S7	E8	E	8	1039	rhizoplane	2.1	13_14	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.359	0	0	0	wet	0	curled leaves			VAL12505794-E08	43.5
878_16S	16S	878	14.1.1	S7	Control	Slow	14	1	1	0.4040625	110.7	S5_S7	F8	F	8	1040	rhizoplane	2.1	13_14	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.3	0	0	0	normal	0				VAL12505794-F08	38.7
879_16S	16S	879	15.1.14	S7	Control	Slow	15	1	14	0.4840625	123.4	S5_S7	G8	G	8	1041	rhizoplane	2.1	15_16	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.308	0	0	0	wet	0				VAL12505794-G08	39.6
880_16S	16S	880	16.2.16	S7	Control	Slow	16	2	16	0.6140625	88.1	S5_S7	H8	H	8	1042	rhizoplane	2.1	15_16	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.21	0	0	0	wet	0				VAL12505794-H08	39
881_16S	16S	881	1.5.7	S7	MeJA	Slow	1	5	7	0.2440625	83.6	S5_S7	A9	A	9	1043	rhizoplane	2.12	1_2	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0				VAL12505794-A09	42.5
882_16S	16S	882	2.6.17	S7	MeJA	Slow	2	6	17	0.1740625	35.4	S5_S7	B9	B	9	1044	rhizoplane	2.12	1_2	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.125	0	0	0	wet	0	algae under mesh			VAL12505794-B09	38.3
883_16S	16S	883	3.4.2	S7	MeJA	Slow	3	4	2	0.1740625	76.7	S5_S7	C9	C	9	1045	rhizoplane	2.12	3_4	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1		1	0	0	wet	0	curled leaves			VAL12505794-C09	40
884_16S	16S	884	4.3.3	S7	MeJA	Slow	4	3	3	0.2040625	63.7	S5_S7	D9	D	9	1046	rhizoplane	2.12	3_4	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.073	0	0	0	wet	0	curled leaves			VAL12505794-D09	36.6
885_16S	16S	885	5.4.13	S7	MeJA	Slow	5	4	13	0.3340625	87.3	S5_S7	E9	E	9	1047	rhizoplane	2.12	5_6	Cochlearia_officinalis	Co	Cochlearieae	lineage_II	Brassicaceae	no	1	0.21	0	0	0	wet	0	curled leaves			VAL12505794-E09	38.5
